0.201254,1
0.202307,1
0.205072,1
0.205207,1
0.207173,1
0.207656,1
0.209233,1
0.214623,1
0.216737,1
0.217483,1
0.218122,1
0.219599,1
0.22193,1
0.221962,1
0.222083,1
0.222797,1
0.223401,1
0.223984,1
0.225081,1
0.225542,1
0.226321,1
0.226324,1
0.227968,1
0.228333,1
0.228652,1
0.230542,1
0.234122,1
0.234366,1
0.236975,1
0.237505,1
0.239036,1
0.239591,1
0.240026,1
0.241593,1
0.241599,1
0.24218,1
0.243929,1
0.245513,1
0.245575,1
0.248838,1
0.249255,1
0.249438,1
0.250166,1
0.252106,1
0.254897,1
0.257198,1
0.257334,1
0.258564,1
0.262152,1
0.262893,1
0.263342,1
0.263721,1
0.265198,1
0.265334,1
0.26546,1
0.267429,1
0.267729,1
0.268569,1
0.269129,1
0.27078,1
0.271467,1
0.271508,1
0.272213,1
0.273665,1
0.276116,1
0.278016,1
0.281107,1
0.281548,1
0.282039,1
0.282119,1
0.285537,1
0.285764,1
0.289166,1
0.289811,1
0.290527,1
0.291882,1
0.292806,1
0.293249,1
0.294195,1
0.295756,1
0.297221,1
0.299791,1
0.300832,1
0.301564,1
0.30231,1
0.302615,1
0.304813,1
0.306556,1
0.308849,1
0.309414,1
0.311612,1
0.311824,1
0.312366,1
0.313647,1
0.313666,1
0.313683,1
0.314171,1
0.314755,1
0.314838,1
0.315823,1
0.316175,1
0.318165,1
0.320153,1
0.320791,1
0.321622,1
0.32356,1
0.325449,1
0.325553,1
0.326683,1
0.326697,1
0.328123,1
0.328792,1
0.328808,1
0.331268,1
0.331441,1
0.332953,1
0.334146,1
0.334567,1
0.335584,1
0.336373,1
0.336821,1
0.33717,1
0.33718,1
0.337494,1
0.337981,1
0.338665,1
0.339189,1
0.339541,1
0.339822,1
0.340609,1
0.341993,1
0.341996,1
0.342615,1
0.344306,1
0.344847,1
0.345397,1
0.346885,1
0.346998,1
0.348435,1
0.348558,1
0.349457,1
0.351642,1
0.352697,1
0.35286,1
0.355279,1
0.356031,1
0.356651,1
0.360125,1
0.362669,1
0.363346,1
0.36454,1
0.3652,1
0.365924,1
0.366895,1
0.36953,1
0.369577,1
0.370302,1
0.371032,1
0.371139,1
0.371323,1
0.371634,1
0.375464,1
0.375837,1
0.379083,1
0.37963,1
0.379907,1
0.379971,1
0.381348,1
0.382489,1
0.382774,1
0.383534,1
0.383962,1
0.38406,1
0.384449,1
0.384604,1
0.385147,1
0.385502,1
0.388896,1
0.389249,1
0.389266,1
0.39024,1
0.391366,1
0.391752,1
0.392554,1
0.392779,1
0.392875,1
0.393109,1
0.393369,1
0.393923,1
0.395273,1
0.395547,1
0.396716,1
0.396722,1
0.398765,1
0.399547,1
0.400235,1
0.402636,1
0.403467,1
0.403471,1
0.404444,1
0.404763,1
0.405632,1
0.405956,1
0.407139,1
0.407338,1
0.407831,1
0.408377,1
0.409997,1
0.411216,1
0.411819,1
0.412255,1
0.413066,1
0.413381,1
0.413706,1
0.414017,1
0.414354,1
0.417516,1
0.417526,1
0.420283,1
0.421495,1
0.421563,1
0.42304,1
0.423542,1
0.423782,1
0.425209,1
0.4273,1
0.429071,1
0.43031,1
0.430407,1
0.430477,1
0.430889,1
0.43119,1
0.431383,1
0.433051,1
0.435069,1
0.435659,1
0.436356,1
0.437505,1
0.437699,1
0.43814,1
0.438389,1
0.438775,1
0.438849,1
0.438871,1
0.440427,1
0.440593,1
0.442525,1
0.442655,1
0.443161,1
0.443614,1
0.444359,1
0.445559,1
0.446271,1
0.447058,1
0.447468,1
0.449833,1
0.45017,1
0.450457,1
0.451487,1
0.454834,1
0.455164,1
0.455417,1
0.45548,1
0.455538,1
0.455664,1
0.458533,1
0.461302,1
0.461312,1
0.465111,1
0.46526,1
0.465277,1
0.466165,1
0.466327,1
0.469032,1
0.469337,1
0.47361,1
0.475038,1
0.475249,1
0.476252,1
0.477187,1
0.479322,1
0.480005,1
0.481849,1
0.4821,1
0.482544,1
0.482671,1
0.485486,1
0.486678,1
0.487338,1
0.487374,1
0.487673,1
0.489132,1
0.489177,1
0.489952,1
0.49295,1
0.493826,1
0.493916,1
0.493977,1
0.494637,1
0.49484,1
0.495446,1
0.495611,1
0.495691,1
0.496927,1
0.498251,1
0.498835,1
0.499517,1
0.500521,1
0.501101,1
0.501819,1
0.50474,1
0.506229,1
0.507882,1
0.508237,1
0.508402,1
0.509221,1
0.50947,1
0.509635,1
0.509728,1
0.51249,1
0.51474,1
0.514813,1
0.515105,1
0.515829,1
0.515919,1
0.516797,1
0.517022,1
0.518275,1
0.518449,1
0.518729,1
0.518901,1
0.519601,1
0.520316,1
0.520415,1
0.522037,1
0.524327,1
0.525587,1
0.526374,1
0.527344,1
0.527887,1
0.528859,1
0.530562,1
0.532603,1
0.533601,1
0.535365,1
0.535989,1
0.537833,1
0.5395,1
0.540045,1
0.541412,1
0.541444,1
0.546102,1
0.546412,1
0.54708,1
0.550705,1
0.550838,1
0.551124,1
0.551879,1
0.552986,1
0.554678,1
0.554989,1
0.556985,1
0.557098,1
0.557551,1
0.557926,1
0.559493,1
0.560307,1
0.560484,1
0.560607,1
0.561207,1
0.561558,1
0.561853,1
0.563333,1
0.564766,1
0.565393,1
0.565637,1
0.566154,1
0.566946,1
0.567205,1
0.567491,1
0.568876,1
0.57073,1
0.570741,1
0.571097,1
0.571097,1
0.571253,1
0.572331,1
0.574234,1
0.576272,1
0.577989,1
0.578166,1
0.578599,1
0.579984,1
0.580873,1
0.584088,1
0.58565,1
0.586096,1
0.58944,1
0.590239,1
0.590279,1
0.591153,1
0.592395,1
0.595347,1
0.595526,1
0.596564,1
0.596958,1
0.598445,1
0.598959,1
0.599149,1
0.599253,1
0.599946,1
0.600113,1
0.601939,1
0.603016,1
0.603804,1
0.606188,1
0.607445,1
0.607857,1
0.609232,1
0.609412,1
0.610806,1
0.611269,1
0.611445,1
0.611515,1
0.612898,1
0.614104,1
0.615701,1
0.616979,1
0.618676,1
0.620249,1
0.620654,1
0.621108,1
0.621599,1
0.623068,1
0.624784,1
0.625657,1
0.626107,1
0.627166,1
0.62732,1
0.627601,1
0.628164,1
0.629091,1
0.63004,1
0.630886,1
0.631093,1
0.631202,1
0.631572,1
0.633713,1
0.634776,1
0.63541,1
0.635805,1
0.635885,1
0.635898,1
0.636762,1
0.638754,1
0.639401,1
0.645368,1
0.646182,1
0.646324,1
0.646402,1
0.647569,1
0.650433,1
0.650568,1
0.650832,1
0.651467,1
0.651997,1
0.654568,1
0.657215,1
0.65734,1
0.657355,1
0.657424,1
0.657517,1
0.658153,1
0.659293,1
0.6603,1
0.661782,1
0.661848,1
0.661911,1
0.662118,1
0.663103,1
0.663859,1
0.665371,1
0.66611,1
0.666634,1
0.672229,1
0.6728,1
0.672897,1
0.673371,1
0.673941,1
0.674228,1
0.675007,1
0.675041,1
0.677734,1
0.678678,1
0.680685,1
0.680733,1
0.680878,1
0.682513,1
0.683896,1
0.684368,1
0.684434,1
0.684502,1
0.685089,1
0.68511,1
0.685501,1
0.685914,1
0.68715,1
0.687287,1
0.68832,1
0.688391,1
0.689984,1
0.692332,1
0.692782,1
0.693113,1
0.694112,1
0.696676,1
0.69834,1
0.698754,1
0.698758,1
0.699563,1
0.700884,1
0.701646,1
0.705211,1
0.705753,1
0.706708,1
0.707967,1
0.711541,1
0.71451,1
0.714594,1
0.71486,1
0.715949,1
0.720066,1
0.720501,1
0.720866,1
0.722003,1
0.722911,1
0.724965,1
0.725277,1
0.726347,1
0.726668,1
0.730161,1
0.732557,1
0.733021,1
0.734195,1
0.735121,1
0.735888,1
0.736917,1
0.737015,1
0.739551,1
0.740008,1
0.74197,1
0.744177,1
0.744556,1
0.745512,1
0.74662,1
0.746854,1
0.749203,1
0.749709,1
0.749722,1
0.750009,1
0.753788,1
0.754715,1
0.755016,1
0.75645,1
0.757563,1
0.757821,1
0.761029,1
0.762102,1
0.762466,1
0.763478,1
0.763795,1
0.766576,1
0.767053,1
0.767405,1
0.768814,1
0.768982,1
0.769175,1
0.770692,1
0.771802,1
0.771954,1
0.772255,1
0.77332,1
0.775842,1
0.777405,1
0.777463,1
0.778267,1
0.779295,1
0.779769,1
0.782641,1
0.782684,1
0.782949,1
0.783323,1
0.784399,1
0.785385,1
0.785531,1
0.785541,1
0.785891,1
0.786384,1
0.786463,1
0.787353,1
0.7889,1
0.789403,1
0.790574,1
0.791165,1
0.791783,1
0.792296,1
0.792404,1
0.792441,1
0.796243,1
0.797157,1
0.79755,1
0.798058,1
0.798356,1
0.801494,1
0.803037,1
0.803082,1
0.803325,1
0.803468,1
0.804161,1
0.804217,1
0.804636,1
0.805574,1
0.806956,1
0.807601,1
0.807815,1
0.809071,1
0.812295,1
0.812605,1
0.81349,1
0.814415,1
0.815221,1
0.816114,1
0.816272,1
0.817559,1
0.81852,1
0.819041,1
0.819151,1
0.819398,1
0.82054,1
0.821423,1
0.822535,1
0.822587,1
0.823263,1
0.82706,1
0.83023,1
0.830514,1
0.831653,1
0.832192,1
0.832665,1
0.833802,1
0.834236,1
0.835667,1
0.837331,1
0.837456,1
0.837715,1
0.840118,1
0.841884,1
0.845166,1
0.846895,1
0.84719,1
0.847828,1
0.848692,1
0.849191,1
0.85213,1
0.852165,1
0.85342,1
0.853739,1
0.855036,1
0.855898,1
0.856226,1
0.858033,1
0.858418,1
0.859356,1
0.860209,1
0.860472,1
0.861668,1
0.862218,1
0.86365,1
0.864087,1
0.864395,1
0.865104,1
0.867358,1
0.868324,1
0.869925,1
0.870483,1
0.872135,1
0.873348,1
0.87351,1
0.874835,1
0.875581,1
0.876464,1
0.879199,1
0.879965,1
0.880988,1
0.881121,1
0.881742,1
0.881793,1
0.883254,1
0.883856,1
0.885763,1
0.887014,1
0.88892,1
0.890492,1
0.89104,1
0.891265,1
0.892153,1
0.892711,1
0.892929,1
0.894337,1
0.894808,1
0.895469,1
0.895839,1
0.895981,1
0.896553,1
0.8991,1
0.902769,1
0.904147,1
0.904523,1
0.90547,1
0.90577,1
0.90717,1
0.907457,1
0.90964,1
0.909802,1
0.910037,1
0.910902,1
0.913357,1
0.913441,1
0.915209,1
0.915674,1
0.916433,1
0.916822,1
0.920666,1
0.922482,1
0.924213,1
0.924407,1
0.924594,1
0.92487,1
0.92542,1
0.926525,1
0.930034,1
0.932482,1
0.934721,1
0.934781,1
0.936806,1
0.937535,1
0.937882,1
0.939428,1
0.940323,1
0.941351,1
0.941401,1
0.941656,1
0.942297,1
0.943305,1
0.947184,1
0.94873,1
0.949254,1
0.949522,1
0.949926,1
0.95006,1
0.951727,1
0.952261,1
0.952802,1
0.952802,1
0.95344,1
0.954152,1
0.956041,1
0.956252,1
0.956379,1
0.957917,1
0.96187,1
0.964643,1
0.964872,1
0.964954,1
0.96534,1
0.966256,1
0.967098,1
0.968165,1
0.969284,1
0.972242,1
0.972781,1
0.975689,1
0.977593,1
0.978,1
0.979716,1
0.979922,1
0.980637,1
0.98126,1
0.981754,1
0.982321,1
0.983304,1
0.984141,1
0.985062,1
0.986952,1
0.989162,1
0.990753,1
0.991033,1
0.991573,1
0.991663,1
0.993916,1
0.993986,1
0.99656,1
0.997854,1
0.998764,1
0.999639,1
